name,groupName,subGroupName,count,m,score,digital_assign,pct,lv.mod
RSI interactive data language IDL software,Technologies,Analytical or scientific software,1,25.6421651828983,85.03227916432415,1,0.0012168855032429998,Software/Product Development skills
Ruby,Technologies,Development environment software,118,192.3027555053717,145.63128603860477,1,0.143592489382674,Software/Product Development skills
Ruby on Rails,Technologies,Web platform development software,7,34.62160995997618,19.56498277379801,1,0.008518198522700998,Software/Product Development skills
Russian language,Social-Emotional Skills,Languages,41,193.80838728329567,214.7890205776939,0,0.04989230563296299,NA
Sabre,Technologies,Aviation ground support software,1,208.172558034816,93.70608534624488,1,0.0012168855032429998,Workforce digital skills
Sage,Technologies,Analytical or scientific software,114,191.05170240422302,165.5364750878431,1,0.13872494736970198,Workforce digital skills
Sage ERP Accpac,Technologies,Enterprise resource planning ERP software,14,173.771573726124,151.61232011967465,1,0.017036397045401996,Workforce digital skills
Sage Medical Manager,Technologies,Accounting software,5,191.2261520289315,135.32286034745798,1,0.0060844275162149995,Workforce digital skills
Sage Simply Accounting,Technologies,Accounting software,9,195.90357775292165,164.9384728640661,1,0.010951969529186999,Workforce digital skills
Sales,Occupational Skills,"Sales, marketing and communications",97,177.32973710079196,188.57160444719193,0,0.118037893814571,NA
Salesforce Marketing Cloud,Technologies,Web page creation and editing software,3,88.6018855135868,83.21345237509048,1,0.003650656509729,Workforce digital skills
Salesforce.com Salesforce CRM,Technologies,Customer relationship management CRM software,179,103.7467557386177,122.26821400920805,1,0.21782250508049697,Workforce digital skills
Salt spreaders,Tools and Equipment,Miscellaneous or unclassified,2,283.70798093822947,315.0109436837999,0,0.0024337710064859996,NA
Samba,Technologies,Filesystem software,1,5.38461538461538,94.81629486631904,1,0.0012168855032429998,Cybersecurity and System Infrastructure skills
Sample bottles,Tools and Equipment,Miscellaneous or unclassified,1,NA,213.3826516079852,0,0.0012168855032429998,NA
Sandbags,Tools and Equipment,Miscellaneous or unclassified,1,NA,215.4249260950675,0,0.0012168855032429998,NA
Sanding machines,Tools and Equipment,Miscellaneous or unclassified,1,NA,306.2837192579803,0,0.0012168855032429998,NA
SAP,Technologies,Enterprise resource planning ERP software,435,177.66167557634532,156.64643163843778,1,0.5293451939107049,Workforce digital skills
SAP APO,Technologies,Analytical or scientific software,20,158.74066574270657,116.48115861033826,1,0.024337710064859998,Workforce digital skills
SAP Business Intelligence,Technologies,Data base reporting software,5,NA,98.07289384254845,1,0.0060844275162149995,Workforce digital skills
SAP Business Objects,Technologies,Enterprise resource planning ERP software,6,13.707708299322949,55.806945933009736,1,0.007301313019458,Software/Product Development skills
SAP Crystal Reports,Technologies,Data base reporting software,62,92.69847105692662,62.795317175601646,1,0.075446901201066,Software/Product Development skills
SAP EHS Management,Technologies,Compliance software,1,NA,136.10789590177782,1,0.0012168855032429998,Workforce digital skills
SAP ERP,Technologies,Enterprise resource planning ERP software,12,42.82866917971676,131.8544431808289,1,0.014602626038916,Workforce digital skills
SAP Fiori,Technologies,Enterprise resource planning ERP software,4,64.0684051952845,84.01990819077602,1,0.004867542012971999,Workforce digital skills
SAP HANA,Technologies,Enterprise resource planning ERP software,6,12.33170005324105,77.43287706231706,1,0.007301313019458,Workforce digital skills
SAP Maintenance,Technologies,Enterprise resource planning ERP software,1,NA,107.34128606375864,1,0.0012168855032429998,Workforce digital skills
SAS,Technologies,Analytical or scientific software,190,80.63753721789405,72.44374829128999,1,0.23120824561616996,Software/Product Development skills
Satellite phones,Tools and Equipment,Miscellaneous or unclassified,1,133.512574019371,105.944577560832,0,0.0012168855032429998,NA
Saucepans,Tools and Equipment,Kitchen equipment,27,362.2062943896352,364.65104347343595,0,0.032855908587560996,NA
Scaffolding,Tools and Equipment,Building and facilities,114,333.57741186784887,406.29151819927944,0,0.13872494736970198,NA
Scala,Technologies,Object or component oriented development software,2,22.5628154947352,17.740658101958676,1,0.0024337710064859996,Software/Product Development skills
Scalers,Tools and Equipment,Miscellaneous or unclassified,3,254.856261781355,218.77259083557527,0,0.003650656509729,NA
Scalpels,Tools and Equipment,Miscellaneous or unclassified,4,271.670365959931,226.4531245672758,0,0.004867542012971999,NA
Scanning electron microscopes,Tools and Equipment,Miscellaneous or unclassified,1,NA,75.01751043947371,0,0.0012168855032429998,NA
Scanning software,Technologies,Optical character reader OCR or scanning software,11,285.3237315643562,211.18234232470135,1,0.013385740535673,Workforce digital skills
Scheduling,Social-Emotional Skills,Resource management,5825,208.61787027601136,181.7126917581722,0,7.088358056390474,NA
Scheduling databases,Technologies,Data base user interface and query software,7,174.37385017086,139.07769967644538,1,0.008518198522700998,Workforce digital skills
Scheduling software,Technologies,Calendar and scheduling software,251,185.97069099182843,180.4563200941921,1,0.30543826131399293,Workforce digital skills
Sciforma,Technologies,Project management software,2,134.362474261019,102.8051903074586,1,0.0024337710064859996,Workforce digital skills
Scissor lifts,Tools and Equipment,Lifting equipment,12,206.243013869888,312.06549881982306,0,0.014602626038916,NA
Scooters,Tools and Equipment,Transportation and warehousing,5,364.9464306951196,275.2580449547159,0,0.0060844275162149995,NA
Scrapers,Tools and Equipment,Building and facilities,3,207.583492410402,340.8187037347996,0,0.003650656509729,NA
Scribe,Technologies,Analytical or scientific software,22,NA,207.2379059833205,1,0.026771481071346,Workforce digital skills
Scribes,Tools and Equipment,Miscellaneous or unclassified,5,146.24154727153064,241.00638726985042,0,0.0060844275162149995,NA
Scripting software,Technologies,Word processing software,1,32.0006309894704,35.664670038256226,1,0.0012168855032429998,Software/Product Development skills
Scrub brushes,Tools and Equipment,Miscellaneous or unclassified,2,328.030629853322,351.8470845029118,0,0.0024337710064859996,NA
Scrubbers,Tools and Equipment,Cleaning,89,385.57476239787474,369.7950721407075,0,0.10830280978862698,NA
Scrum,Occupational Skills,Project and program management,48,71.22349417291551,55.83942518727233,1,0.058410504155664,Software/Product Development skills
Search Engine Marketing,Occupational Skills,"Sales, marketing and communications",29,98.75477426447691,102.32270142584566,0,0.035289679594046997,NA
Search engine marketing SEM software,Technologies,Sales and marketing software,1,NA,101.33885420747424,1,0.0012168855032429998,Design and Marketing skills
Search Engine Optimization,Occupational Skills,"Sales, marketing and communications",112,105.71666974265509,114.40446658630628,0,0.13629117636321597,NA
Search engine optimization SEO software,Technologies,Business intelligence and data analysis software,5,108.874245939675,111.10059360088319,1,0.0060844275162149995,Design and Marketing skills
Security devices,Tools and Equipment,Security,10,101.49963898910828,219.57503524961874,0,0.012168855032429999,NA
Security surveillance systems,Tools and Equipment,Security,23,293.3685253151577,187.1469046324658,0,0.027988366574589,NA
Selenium,Technologies,Program testing software,9,11.732576889850705,20.572512093686054,1,0.010951969529186999,Software/Product Development skills
Self-starter / Self-motivated,Social-Emotional Skills,Personal qualities,6586,202.91078778902374,211.99619275182354,0,8.014407924358396,NA
SendGrid,Technologies,Electronic mail software,1,5.38461538461538,55.91819020499254,1,0.0012168855032429998,Design and Marketing skills
Sergers,Tools and Equipment,Miscellaneous or unclassified,1,NA,426.06629365504966,0,0.0012168855032429998,NA
Service-Oriented Architecture (SOA),Technologies,Software and web development,17,9.10348142601409,32.29480393268325,1,0.020687053555130997,Software/Product Development skills
ServiceNow,Technologies,Enterprise resource planning ERP software,46,63.39793001206959,65.78319753717068,1,0.055976733149178,Cybersecurity and System Infrastructure skills
Sewage treatment systems,Tools and Equipment,Miscellaneous or unclassified,25,191.27017816149873,238.43620455917195,0,0.030422137581074996,NA
Sewer systems,Tools and Equipment,Building and facilities,103,260.7857485267188,302.28738133871985,0,0.125339206834029,NA
Sewing machines,Tools and Equipment,Industrial manufacturing,3,NA,434.31461899988165,0,0.003650656509729,NA
Shakers,Tools and Equipment,Miscellaneous or unclassified,2,116.207161878975,223.14847070872784,0,0.0024337710064859996,NA
Shapers,Tools and Equipment,Industrial manufacturing,235,141.63146562750197,167.0458366993752,0,0.285968093262105,NA
Shears,Tools and Equipment,Mechanical and plumbing,1,NA,403.3553677147748,0,0.0012168855032429998,NA
Shell script,Technologies,Operating system software,11,10.50279570685532,14.042355067105788,1,0.013385740535673,Software/Product Development skills
Shielded metal arc welding,Occupational Skills,Manufacturing,7,174.18687011375326,392.61740470486785,0,0.008518198522700998,NA
Shipping software,Technologies,Materials requirements planning logistics and supply chain software,2,140.240472718617,217.79006585953346,1,0.0024337710064859996,Software/Product Development skills
Siemens APOGEE Building Automation Software,Technologies,Industrial control software,6,147.6611875145634,178.40027148574387,1,0.007301313019458,Workforce digital skills
Sieves,Tools and Equipment,Mechanical and plumbing,2,NA,242.39787796189424,0,0.0024337710064859996,NA
Signal generators,Tools and Equipment,Miscellaneous or unclassified,3,116.207161878975,52.851846280193264,1,0.003650656509729,Software/Product Development skills
Simple network management protocol SNMP software,Technologies,Administration software,3,NA,16.062014302031837,1,0.003650656509729,Cybersecurity and System Infrastructure skills
Simulation software,Technologies,Analytical or scientific software,11,120.82570446038612,86.50532685221081,1,0.013385740535673,Industrial Modelling and Geospatial Software skills
Sink lines,Tools and Equipment,Miscellaneous or unclassified,6,424.391427037777,420.13907978119386,0,0.007301313019458,NA
SirsiDynix Symphony,Technologies,Library software,1,36.0320022111337,123.46452391609087,1,0.0012168855032429998,Workforce digital skills
Sitecore CMS,Technologies,Content workflow software,2,NA,39.08734966906227,1,0.0024337710064859996,Software/Product Development skills
sK1,Technologies,Graphics or photo imaging software,9,152.354212824683,131.13612346033065,1,0.010951969529186999,Software/Product Development skills
Skid steers,Tools and Equipment,Lifting equipment,16,412.31812753675274,326.1823706987852,0,0.019470168051887997,NA
Slide projectors,Tools and Equipment,Miscellaneous or unclassified,2,NA,152.756430417141,0,0.0024337710064859996,NA
Slot machines,Tools and Equipment,Gaming,3,261.665913688154,286.1617686559229,0,0.003650656509729,NA
Smart grids,Tools and Equipment,Miscellaneous or unclassified,1,172.42269961505,99.897660483682,0,0.0012168855032429998,NA
Smartsheet,Technologies,Project management software,25,98.59903808368814,143.11139910513373,1,0.030422137581074996,Workforce digital skills
Smoke detectors,Tools and Equipment,"Health, safety and environmental",4,273.6479047075985,296.1383754821509,0,0.004867542012971999,NA
Snagit,Technologies,Graphics or photo imaging software,3,13.125,84.9416261279334,1,0.003650656509729,Design and Marketing skills
Snow chains,Tools and Equipment,Miscellaneous or unclassified,1,215.323552777826,254.8743149152882,0,0.0012168855032429998,NA
Snow plows,Tools and Equipment,Building and facilities,2,363.03188437649,320.4920631761865,0,0.0024337710064859996,NA
Snow removal equipment,Tools and Equipment,Cleaning,14,333.3915886205693,316.87937797889026,0,0.017036397045401996,NA
Snowplows,Tools and Equipment,Miscellaneous or unclassified,2,363.03188437649,363.7733363889864,0,0.0024337710064859996,NA
Snowshoes,Tools and Equipment,Miscellaneous or unclassified,15,155.18461191594216,241.37445637358573,0,0.018253282548644997,NA
Social Media Marketing,Occupational Skills,"Sales, marketing and communications",44,129.62643242061037,127.8994314269369,0,0.053542962142692,NA
Social media sites,Technologies,Web page creation and editing software,36,149.16205386198544,149.51399849563268,1,0.043807878116747995,Design and Marketing skills
Social media software,Technologies,Web page creation and editing software,1,NA,111.47819768457005,1,0.0012168855032429998,Design and Marketing skills
Social networking platforms,Technologies,Web page creation and editing software,4,82.84416405161811,128.82997861364558,1,0.004867542012971999,Design and Marketing skills
Software asset management SAM software,Technologies,Data base user interface and query software,1,NA,64.50858834821453,1,0.0012168855032429998,Cybersecurity and System Infrastructure skills
Software Development Life Cycle (SDLC),Occupational Skills,Software and web development,64,40.47340543440057,39.68751603159213,1,0.07788067220755199,Software/Product Development skills
Software development tools,Technologies,Development environment software,8,52.615086026916444,47.904223664349935,1,0.009735084025943998,Software/Product Development skills
Software Documentation,Occupational Skills,Software and web development,11,90.64602816037007,79.55987475262981,1,0.013385740535673,Software/Product Development skills
Solar power,Occupational Skills,Environmental and social sustainability,44,228.1633402103657,190.60989173379502,0,0.053542962142692,NA
SolarWinds,Technologies,Administration software,2,NA,25.855389630873148,1,0.0024337710064859996,Cybersecurity and System Infrastructure skills
Soldering equipment,Tools and Equipment,Electrical and electronics,4,298.4070633264135,395.8075088854548,0,0.004867542012971999,NA
Solidworks,Technologies,Computer aided design CAD software,3,62.13088396979475,101.50437072504464,1,0.003650656509729,Industrial Modelling and Geospatial Software skills
Sound systems,Tools and Equipment,Electrical and electronics,10,115.011810390569,259.40112267431005,0,0.012168855032429999,NA
Source code management SCM software,Technologies,Development environment software,1,172.42269961505,81.8394033247019,1,0.0012168855032429998,Software/Product Development skills
Spanish language,Social-Emotional Skills,Languages,90,162.89524972607344,212.6574379945203,0,0.10951969529186997,NA
Specification software,Technologies,Word processing software,2,32.0006309894704,46.57497475413529,1,0.0024337710064859996,Software/Product Development skills
Spectrometers,Tools and Equipment,Miscellaneous or unclassified,6,207.85661356006298,121.55354893808888,0,0.007301313019458,NA
Spectrum analyzers,Tools and Equipment,Miscellaneous or unclassified,3,116.207161878975,39.43418266249686,1,0.003650656509729,Software/Product Development skills
Speech recognition software,Technologies,Voice recognition software,5,94.6494931427373,191.55909643168957,1,0.0060844275162149995,Workforce digital skills
Spindles,Tools and Equipment,Miscellaneous or unclassified,1,88.5817039218096,246.14593976593085,0,0.0012168855032429998,NA
Spirometers,Tools and Equipment,Miscellaneous or unclassified,1,243.794360545865,243.52208397440864,0,0.0012168855032429998,NA
Splints,Tools and Equipment,Medical and dental,101,257.7178565325391,253.399496708922,0,0.12290543582754297,NA
Splunk Enterprise,Technologies,Enterprise system management software,1,NA,19.917426409792384,1,0.0012168855032429998,Software/Product Development skills
Sponges,Tools and Equipment,Cleaning,5,114.48681191398234,349.47665298870135,0,0.0060844275162149995,NA
Spore strips,Tools and Equipment,Miscellaneous or unclassified,1,NA,167.5713550818425,0,0.0012168855032429998,NA
Spray guns,Tools and Equipment,Painting and coating,1,NA,365.0375010547281,0,0.0012168855032429998,NA
Sprayers,Tools and Equipment,Miscellaneous or unclassified,9,241.01063379653414,324.2190535521369,0,0.010951969529186999,NA
Spreaders,Tools and Equipment,Building and facilities,4,283.70798093822947,298.9802980524844,0,0.004867542012971999,NA
Spreadsheet applications,Technologies,Spreadsheet software,171,202.6781435284439,188.07396795820787,1,0.20808742105455297,Workforce digital skills
Spreadsheet programs,Technologies,Spreadsheet software,68,152.72553563936773,158.30803395203836,1,0.08274821422052399,Workforce digital skills
Spreadsheet software,Technologies,Spreadsheet software,155,175.3637370719577,165.48932341124947,1,0.18861725300266496,Workforce digital skills
Spring Boot,Technologies,Application server software,3,113.436814960809,10.185771542914654,1,0.003650656509729,Software/Product Development skills
SPSS,Technologies,Analytical or scientific software,219,74.00378270538064,68.9377588239105,1,0.266497925210217,Industrial Modelling and Geospatial Software skills
SQL (Structured query language),Technologies,Data base user interface and query software,428,42.30516125890405,37.16805764729526,1,0.520826995388004,Software/Product Development skills
SQLite,Technologies,Data base management system software,1,13.125,12.084827365401445,1,0.0012168855032429998,Software/Product Development skills
SSL,Technologies,Transaction security and virus protection software,9,81.84248568056714,51.656792382090586,1,0.010951969529186999,Software/Product Development skills
Staff Development,Occupational Skills,Human resources,616,170.73238295511408,167.80986164092366,0,0.749601469997688,NA
Staff scheduling software,Technologies,Calendar and scheduling software,4,205.051124427958,184.2048408069131,1,0.004867542012971999,Workforce digital skills
Staging equipment,Tools and Equipment,Miscellaneous or unclassified,1,NA,321.3173233893345,0,0.0012168855032429998,NA
Stair chairs,Tools and Equipment,Miscellaneous or unclassified,4,NA,NA,0,0.004867542012971999,NA
Standard operating procedures (SOPs),Occupational Skills,Business analysis,456,153.98850810716547,214.34516681932328,0,0.5548997894788079,NA
Stata,Technologies,Analytical or scientific software,75,73.21560261963513,58.556402212262185,1,0.09126641274322499,Industrial Modelling and Geospatial Software skills
STATISTICA,Technologies,Analytical or scientific software,1,NA,NA,1,0.0012168855032429998,Industrial Modelling and Geospatial Software skills
Statistical analysis software,Technologies,Analytical or scientific software,22,49.09383413979802,76.22302677179027,1,0.026771481071346,Industrial Modelling and Geospatial Software skills
Statistical software,Technologies,Analytical or scientific software,142,63.3419130901529,66.42591123759635,1,0.17279774146050597,Industrial Modelling and Geospatial Software skills
Statistics databases,Technologies,Data base user interface and query software,4,32.0006309894704,114.34642420051492,1,0.004867542012971999,Workforce digital skills
Statistics software,Technologies,Analytical or scientific software,7,52.211384854133804,87.03714068603387,1,0.008518198522700998,Industrial Modelling and Geospatial Software skills
Steam autoclaves,Tools and Equipment,Miscellaneous or unclassified,3,328.030629853322,248.29856390553144,0,0.003650656509729,NA
Steam cleaners,Tools and Equipment,Cleaning,2,366.60647458154597,393.90281010712863,0,0.0024337710064859996,NA
Steam cookers,Tools and Equipment,Miscellaneous or unclassified,1,419.706761646705,403.2864733561806,0,0.0012168855032429998,NA
Steam distribution systems,Tools and Equipment,Miscellaneous or unclassified,2,424.391427037777,290.86138100593115,0,0.0024337710064859996,NA
Steam sterilizers,Tools and Equipment,Miscellaneous or unclassified,25,168.28025615866,165.12435766607965,0,0.030422137581074996,NA
Steam tables,Tools and Equipment,Kitchen equipment,2,343.5469779208175,372.5899574025328,0,0.0024337710064859996,NA
Stencils,Tools and Equipment,Painting and coating,5,NA,328.2630790734195,0,0.0060844275162149995,NA
Step ladders,Tools and Equipment,Building and facilities,6,381.4237031722597,340.7690816692602,0,0.007301313019458,NA
Step stools,Tools and Equipment,Miscellaneous or unclassified,3,394.74840737971397,219.1180864815391,0,0.003650656509729,NA
Stepladders,Tools and Equipment,Miscellaneous or unclassified,8,407.4188120186213,344.27456263890684,0,0.009735084025943998,NA
Sterilizers,Tools and Equipment,Medical and dental,63,218.68415750860498,262.9138266518626,0,0.076663786704309,NA
Sterilizing equipment,Tools and Equipment,Medical and dental,61,312.72178753793827,327.7386210689205,0,0.07423001569782299,NA
Still cameras,Tools and Equipment,Information Technology and telecommunications,1,NA,158.53837454136172,1,0.0012168855032429998,Cybersecurity and System Infrastructure skills
Stilts,Tools and Equipment,Miscellaneous or unclassified,1,NA,440.71745549055777,0,0.0012168855032429998,NA
Storage area network SAN software,Technologies,Storage networking software,1,NA,63.71217210370665,1,0.0012168855032429998,Cybersecurity and System Infrastructure skills
Storage servers,Technologies,Operating system software,11,32.0006309894704,53.56005473305803,1,0.013385740535673,Cybersecurity and System Infrastructure skills
Storm drainage,Tools and Equipment,Miscellaneous or unclassified,1,424.391427037777,263.8100995813834,0,0.0012168855032429998,NA
Storyboarding,Occupational Skills,Video production and computer graphics,23,91.9344416471603,94.74672048433057,1,0.027988366574589,Design and Marketing skills
Strategic Thinking,Social-Emotional Skills,Personal qualities,196,114.99099534334992,123.85277315150887,0,0.23850955863562798,NA
Striping machines,Tools and Equipment,Electrical and electronics,32,207.583492410402,207.583492410402,0,0.038940336103775994,NA
Student information systems SIS,Technologies,Data base user interface and query software,15,172.42269961505,75.56969984381081,1,0.018253282548644997,Cybersecurity and System Infrastructure skills
Student response systems,Tools and Equipment,Miscellaneous or unclassified,1,NA,5.38461538461538,1,0.0012168855032429998,NA
Studio lighting,Tools and Equipment,Electrical and electronics,2,115.011810390569,101.34443105436611,0,0.0024337710064859996,Design and Marketing skills
Subversion,Technologies,Development environment software,5,58.41306396895412,13.704527721166139,1,0.0060844275162149995,Software/Product Development skills
Suction machines,Tools and Equipment,Medical and dental,14,181.28214225548038,203.54547605507048,0,0.017036397045401996,NA
Supervisory control and data acquisition (SCADA) systems,Technologies,Industrial control software,12,95.76487112118161,111.83924299308302,1,0.014602626038916,Industrial Modelling and Geospatial Software skills
Supervisory Skills,Social-Emotional Skills,Resource management,7130,174.90268299976148,227.4036866407515,0,8.676393638122589,NA
Supply Chain Management,Occupational Skills,Business planning and operations,170,133.71520937280283,136.33994612127216,0,0.20687053555131,NA
Surface plates,Tools and Equipment,Miscellaneous or unclassified,1,206.243013869888,212.6669971738921,0,0.0012168855032429998,NA
Surface water modeling system SMS software,Technologies,Analytical or scientific software,1,NA,111.20131643861305,1,0.0012168855032429998,Cybersecurity and System Infrastructure skills
Surgical drains,Tools and Equipment,Miscellaneous or unclassified,3,185.70249980225867,192.9834009050249,0,0.003650656509729,NA
Surgical masks,Tools and Equipment,Miscellaneous or unclassified,1,194.617526433227,292.183741404434,0,0.0012168855032429998,NA
Survey software,Technologies,Analytical or scientific software,23,134.49426888544448,122.80216697872481,1,0.027988366574589,Workforce digital skills
Sweepers,Tools and Equipment,Cleaning,14,333.11318100778016,356.50265704509974,0,0.017036397045401996,NA
Switchboards,Tools and Equipment,Electrical and electronics,9,210.779164997179,219.0028261015582,0,0.010951969529186999,NA
Sybase,Technologies,Analytical or scientific software,1,NA,23.72707816783058,1,0.0012168855032429998,Software/Product Development skills
Sybase SQL Server,Technologies,Data base user interface and query software,1,NA,19.714035775293578,1,0.0012168855032429998,Software/Product Development skills
Symantec,Technologies,Transaction security and virus protection software,2,13.125,42.750020609180964,1,0.0024337710064859996,Cybersecurity and System Infrastructure skills
Symantec Endpoint Protection,Technologies,Transaction security and virus protection software,1,NA,43.54108740407994,1,0.0012168855032429998,Cybersecurity and System Infrastructure skills
Symptoms monitoring and assessment,Occupational Skills,Health services,110,200.53482992226552,205.8756716822397,0,0.13385740535673,NA
Synthesizers,Tools and Equipment,Miscellaneous or unclassified,2,25.6421651828983,71.31671434240492,1,0.0024337710064859996,NA
Syringe pumps,Tools and Equipment,Miscellaneous or unclassified,2,150.383230938155,150.383230938155,0,0.0024337710064859996,NA
System Monitoring,Occupational Skills,IT infrastructure and cybersecurity,50,196.06210985574387,170.43094134888122,1,0.06084427516214999,Cybersecurity and System Infrastructure skills
Systems Integration,Occupational Skills,Software and web development,63,83.85422562479309,89.81613529928141,1,0.076663786704309,Software/Product Development skills
Systems integration software,Technologies,Enterprise application integration software,1,NA,61.20614264972136,1,0.0012168855032429998,Software/Product Development skills
Table saws,Tools and Equipment,Mechanical and plumbing,2,366.448738373257,354.17833547793504,0,0.0024337710064859996,NA
Tableau,Technologies,Business intelligence and data analysis software,173,88.25067457460176,63.812985057343894,1,0.21052119206103898,Software/Product Development skills
Tablet computers,Tools and Equipment,Miscellaneous or unclassified,1,31.7330803479176,132.32164537987373,1,0.0012168855032429998,Cybersecurity and System Infrastructure skills
Tachometers,Tools and Equipment,Miscellaneous or unclassified,2,116.207161878975,133.3418430309421,0,0.0024337710064859996,NA
Tape libraries,Tools and Equipment,Miscellaneous or unclassified,1,13.125,50.27886260039415,1,0.0012168855032429998,Cybersecurity and System Infrastructure skills
Tape machines,Tools and Equipment,Miscellaneous or unclassified,1,24.5820295471058,133.70362667316238,0,0.0012168855032429998,NA
Taps,Tools and Equipment,Miscellaneous or unclassified,18,377.08761086324097,298.3136695155798,0,0.021903939058373997,NA
Taxicabs,Tools and Equipment,Transportation and warehousing,7,NA,186.44559947725347,0,0.008518198522700998,NA
Teaching and Training,Occupational Skills,Education and training,11264,191.21203781560666,263.39767401828925,0,13.706998308529151,NA
Team Building,Social-Emotional Skills,Interpersonal,907,183.9698880989836,221.14862561792947,0,1.1037151514414008,NA
Team Leadership,Social-Emotional Skills,Resource management,244,135.931990866235,136.5204586096251,0,0.29692006279129196,NA
Teamwork,Social-Emotional Skills,Interpersonal,37363,205.51221675554157,239.54511309627597,0,45.4664930576682,NA
Technical Support,Occupational Skills,Customer service,897,104.08138993215906,102.56130824358911,1,1.0915462964089708,Cybersecurity and System Infrastructure skills
Teleconferencing software,Technologies,Video conferencing software,4,NA,179.40485040440785,1,0.004867542012971999,Workforce digital skills
Telemetry equipment,Tools and Equipment,Miscellaneous or unclassified,2,NA,102.96323490829221,0,0.0024337710064859996,NA
Telemetry software,Technologies,Medical software,283,190.29400792435612,175.79798387573425,1,0.34437859741776894,Software/Product Development skills
Telemetry units,Tools and Equipment,Miscellaneous or unclassified,1,175.917411732355,141.43697255461643,0,0.0012168855032429998,NA
Telescopes,Tools and Equipment,Miscellaneous or unclassified,2,NA,85.94039861749228,0,0.0024337710064859996,NA
Temperature probes,Tools and Equipment,Miscellaneous or unclassified,1,302.936398866682,174.73509834356372,0,0.0012168855032429998,NA
Temperature sensors,Tools and Equipment,Miscellaneous or unclassified,1,NA,233.86360000564338,0,0.0012168855032429998,NA
Test-driven development (TDD),Occupational Skills,Software and web development,10,62.28300376520298,39.562738997887394,1,0.012168855032429999,Software/Product Development skills
Testing software,Technologies,Analytical or scientific software,11,130.20020041571743,74.92078104911093,1,0.013385740535673,Software/Product Development skills
Text to speech software,Technologies,Computer based training software,1,NA,NA,1,0.0012168855032429998,Workforce digital skills
The MathWorks MATLAB,Technologies,Analytical or scientific software,57,85.23058216659187,56.45007549670542,1,0.06936247368485099,Software/Product Development skills
The Open Group Architecture Framework (TOGAF),Occupational Skills,Software and web development,8,32.51539913651375,37.00452617676692,1,0.009735084025943998,Software/Product Development skills
Thermal cyclers,Tools and Equipment,Miscellaneous or unclassified,2,245.327923007661,159.247415588537,0,0.0024337710064859996,NA
Thermal printers,Tools and Equipment,Miscellaneous or unclassified,4,174.37385017086,184.30891151593715,0,0.004867542012971999,NA
Thermocouples,Tools and Equipment,Miscellaneous or unclassified,2,193.9456326139068,221.01674926911878,0,0.0024337710064859996,NA
Thermocyclers,Tools and Equipment,Miscellaneous or unclassified,2,NA,93.21146216654708,0,0.0024337710064859996,NA
Threaders,Tools and Equipment,Mechanical and plumbing,2,271.2727721044835,322.5632196537006,0,0.0024337710064859996,NA
Threading dies,Tools and Equipment,Mechanical and plumbing,1,243.235982902963,197.2648461908318,0,0.0012168855032429998,NA
Threading tools,Tools and Equipment,Mechanical and plumbing,1,243.235982902963,210.88008839314497,0,0.0012168855032429998,NA
Ticket dispensing machines,Tools and Equipment,Miscellaneous or unclassified,2,118.67270881268,98.1618158030946,0,0.0024337710064859996,NA
Tie downs,Tools and Equipment,Miscellaneous or unclassified,1,NA,295.77502466946197,0,0.0012168855032429998,NA
Tillers,Tools and Equipment,Building and facilities,1,NA,371.6933474386183,0,0.0012168855032429998,NA
Time Management,Social-Emotional Skills,Resource management,10222,187.6411042039553,221.32530994080383,0,12.439003614149945,NA
Time tracking software,Technologies,Time accounting software,1,144.42239314575,155.61897085280555,1,0.0012168855032429998,Workforce digital skills
Timekeeping software,Technologies,Time accounting software,1,172.42269961505,197.19095724935616,1,0.0012168855032429998,Workforce digital skills
Tire chains,Tools and Equipment,Transportation and warehousing,2,215.323552777826,347.63168059584,0,0.0024337710064859996,NA
Tissue processors,Tools and Equipment,Miscellaneous or unclassified,3,150.80857192461366,168.05474609537012,0,0.003650656509729,NA
Tivoli,Technologies,Access software,3,41.9485357186619,136.1138605879181,1,0.003650656509729,Cybersecurity and System Infrastructure skills
Toggles,Tools and Equipment,Mechanical and plumbing,17,40.185465131135864,49.544820393912154,1,0.020687053555130997,Cybersecurity and System Infrastructure skills
Tongs,Tools and Equipment,Miscellaneous or unclassified,2,419.706761646705,370.37384909711693,0,0.0024337710064859996,NA
TopHat,Technologies,Analytical or scientific software,2,NA,206.0104740605091,1,0.0024337710064859996,Software/Product Development skills
Torches,Tools and Equipment,Building and facilities,3,315.31722045383253,361.3179918779824,0,0.003650656509729,NA
Torque wrenches,Tools and Equipment,Mechanical and plumbing,2,NA,195.88204692666204,0,0.0024337710064859996,NA
Touch screens,Tools and Equipment,Miscellaneous or unclassified,1,258.411496389103,184.58997166082028,0,0.0012168855032429998,NA
Toxicology,Occupational Skills,Health services,87,139.59441739166823,160.46774104267627,0,0.10586903878214099,NA
Traceroute,Technologies,Network monitoring software,1,NA,40.24331526868149,1,0.0012168855032429998,Cybersecurity and System Infrastructure skills
Tracheostomy tubes,Tools and Equipment,Miscellaneous or unclassified,3,141.10899598922634,140.65380125068359,0,0.003650656509729,NA
Traction equipment,Tools and Equipment,Medical and dental,48,314.58676814337736,338.24687974604086,0,0.058410504155664,NA
